ProcessID,SampleID,CollectionNotes,Project Code,BIN,OTU,Collection Date
ASSPQ721-09,EE-735-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9457,OTU-107,05-Jul-1993
ASSPQ722-09,EE-767-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9457,OTU-107,12-Jul-1993
ASSPQ723-09,EE-734-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9457,OTU-107,05-Jul-1993
ASSPQ713-09,EE-684-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9457,OTU-107,05-Jul-1993
ASSPQ707-09,EE-180-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9457,OTU-107,05-May-1993
ASSPQ709-09,EE-597-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,21-Jun-1993
ASSPQ714-09,EE-685-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,05-Jul-1993
ASSPQ716-09,EE-704-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,05-Jul-1993
ASSPQ711-09,EE-662-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,28-Jun-1993
ASSPQ710-09,EE-602-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,28-Jun-1993
ASSPQ715-09,EE-690-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAA9458,OTU-106,05-Jul-1993
ASSPP506-08,EE-6213-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,07-Jul-1988
ASSPP850-08,EE-6074-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,04-Jul-1988
ASSPP852-08,EE-700-93 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0400,OTU-22,05-Jul-1993
ASSPP851-08,EE-13599-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,23-Jul-1986
ASSPP629-08,EE-4146-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0400,OTU-22,16-Jul-1990
ASSPP694-08,EE-6789-88R P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,21-Jul-1988
ASSPP697-08,EE-7726-87R P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,08-Jul-1987
ASSPP696-08,EE-6851-88R P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,25-Jul-1988
ASSPP695-08,EE-13234-86R P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0400,OTU-22,17-Jul-1986
ASSPP294-08,EE-4562-87 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0555,OTU-14,01-Jun-1987
ASSPP295-08,EE-5365-87 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0555,OTU-14,06-Jun-1987
ASSPP296-08,EE-4994-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0555,OTU-14,15-Jun-1988
ASSPP298-08,EE-5949-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0555,OTU-14,30-Jun-1988
ASSPP304-08,EE-4157-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,02-Jun-1988
ASSPP305-08,EE-2410-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,31-May-1990
ASSPP306-08,EE-3484-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,28-Jun-1990
ASSPP307-08,EE-1411-91 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,25-Mar-1991
ASSPP293-08,EE-6233-86 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0555,OTU-14,04-Jun-1986
ASSPP309-08,EE-3919-91 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,31-Mar-1991
ASSPP303-08,EE-4910-91 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,20-Jun-1991
ASSPP297-08,EE-5687-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0555,OTU-14,27-Jun-1988
ASSPP308-08,EE-2951-91 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,29-Mar-1991
ASSPP714-08,EE-732-93R P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0555,OTU-14,05-Jul-1993
ASSPP279-08,EE-3999-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0556,OTU-13,20-Mar-1985
ASSPP280-08,EE-1047-86 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0556,OTU-13,17-Mar-1986
ASSPP281-08,EE-3620-89 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0556,OTU-13,15-Jun-1989
ASSPP282-08,EE-3726-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,15-May-1986
ASSPP283-08,EE-5668-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,03-Jun-1986
ASSPP285-08,EE-339-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,24-Apr-1988
ASSPP286-08,EE-4458-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,09-Jun-1988
ASSPP299-08,EE-1808-90 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,06-May-1990
ASSPP288-08,EE-5231-88 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,20-Jun-1988
ASSPP289-08,EE-2236-89 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,18-May-1989
ASSPP291-08,EE-2823-89 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,29-May-1989
ASSPP290-08,EE-2249-89 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0556,OTU-13,18-May-1989
ASSPP626-08,EE-4292-90R P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,23-Jul-1990
ASSPP625-08,EE-6915-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,25-Jul-1988
ASSPP627-08,EE-4310-90R P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,23-Jul-1990
ASSPP630-08,EE-3794-92 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,20-Jul-1992
ASSPP628-08,EE-4445-90R P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,30-Jul-1990
ASSPP624-08,EE-6656-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0892,OTU-123,14-Jul-1988
ASSPQ501-09,EE-356-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-111,25-Jun-1985
ASSPQ502-09,EE-567-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-111,28-Jun-1985
ASSPQ503-09,EE-1034-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-110,04-Jul-1985
ASSPQ505-09,EE-1021-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-110,03-Jul-1985
ASSPQ510-09,EE-1676-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-111,09-Jul-1985
ASSPQ514-09,EE-568-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0893,OTU-111,11-Jul-1988
ASSPQ508-09,EE-1365-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-109,05-Jul-1985
ASSPQ525-09,EE-1123-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0893,OTU-109,21-Jul-1986
ASSPQ507-09,EE-1382-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0893,OTU-109,05-Jul-1985
ASSPQ504-09,EE-1086-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0894,OTU-43,04-Jul-1985
ASSPQ506-09,EE-1321-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0894,OTU-43,05-Jul-1985
ASSPQ509-09,EE-1313-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0894,OTU-43,05-Jul-1985
ASSPQ512-09,EE-209-87 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0894,OTU-43,25-Jun-1987
ASSPQ513-09,EE-401-87 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB0894,OTU-43,02-Jul-1987
ASSPQ515-09,EE-929-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,18-Jul-1988
ASSPQ516-09,EE-1476-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,04-Aug-1988
ASSPQ518-09,EE-1497-89 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,27-Jul-1989
ASSPQ519-09,EE-1453-89 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,24-Jul-1989
ASSPQ520-09,EE-1533-89 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,27-Jul-1989
ASSPQ521-09,EE-379-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,16-Jul-1990
ASSPQ522-09,EE-426-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,16-Jul-1990
ASSPQ523-09,EE-468-90 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,19-Jul-1990
ASSPQ517-09,EE-673-89 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB0894,OTU-43,10-Jul-1989
ASSPP699-08,EE-H489-84 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB0894,OTU-43,03-Jul-1984
ASSPP512-08,EE-17464-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,03-Jul-1985
ASSPP513-08,EE-17546-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,04-Jul-1985
ASSPP514-08,EE-17623-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,04-Jul-1985
ASSPP515-08,EE-17803-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,04-Jul-1985
ASSPP516-08,EE-17881-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,04-Jul-1985
ASSPP517-08,EE-18215-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,04-Jul-1985
ASSPP518-08,EE-18600-85 P1,"Plot 1_Site composition: 98% balsam fir (Abies balsamea (L.) Mill.), 1% red spruce (Picea rubens Sarg.), 1% red maple (Acer rubrum L.)",ASSPP,BOLDAAB1281,OTU-21,08-Jul-1985
ASSPP519-08,EE-12856-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB1281,OTU-21,15-Jul-1986
ASSPP520-08,EE-13428-86 P2,"Plot 2_Site composition: 77% balsam fir (Abies balsamea (L.) Mill.), 12% red maple (Acer rubrum L), 8% red (Picea rubens Sarg.) and white spruce (Picea glauca Moench.), 1% eastern white pine (Pinus strobus L.) and 2% other hardwood species",ASSPP,BOLDAAB1281,OTU-21,21-Jul-1986
ASSPP521-08,EE-5658-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB1281,OTU-21,23-Jul-1988
ASSPP522-08,EE-5897-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB1281,OTU-21,27-Jul-1988
ASSPP525-08,EE-6230-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB1281,OTU-21,07-Jul-1988
ASSPP526-08,EE-6348-88 P3,"Plot 3_Site composition: 50% balsam fir (Abies balsamea (L.) Mill.), 36% red spruce (Picea rubens Sarg.), 14% white birch (Betula papyrifera Marsh.)",ASSPP,BOLDAAB1281,OTU-21,07-Jul-1988
